"","sample_id","sample_date","nutrient","value"
"4927","MPR","1992-07-07","no3_n",29
"4928","MPR","1992-07-07","mg",2.62
"4929","MPR","1992-07-07","ca",10.17
"4930","MPR","1992-07-07","nh4_n",NA
"4931","MPR","1992-07-14","k",0.84
"4932","MPR","1992-07-14","no3_n",43
"4933","MPR","1992-07-14","mg",2.57
"4934","MPR","1992-07-14","ca",10
"4935","MPR","1992-07-14","nh4_n",NA
"4936","MPR","1992-07-21","k",0.74
"4937","MPR","1992-07-21","no3_n",43
"4938","MPR","1992-07-21","mg",1.94
"4939","MPR","1992-07-21","ca",7.21
"4940","MPR","1992-07-21","nh4_n",NA
"4941","MPR","1992-07-28","k",0.83
"4942","MPR","1992-07-28","no3_n",41
"4943","MPR","1992-07-28","mg",1.99
"4944","MPR","1992-07-28","ca",8.38
"4945","MPR","1992-07-28","nh4_n",NA
"4946","MPR","1992-08-04","k",0.8
"4947","MPR","1992-08-04","no3_n",12
"4948","MPR","1992-08-04","mg",2.17
"4949","MPR","1992-08-04","ca",8.43
"4950","MPR","1992-08-04","nh4_n",NA
"4951","MPR","1992-08-11","k",0.56
"4952","MPR","1992-08-11","no3_n",47
"4953","MPR","1992-08-11","mg",1
"4954","MPR","1992-08-11","ca",4.01
"4955","MPR","1992-08-11","nh4_n",NA
"4956","MPR","1992-08-18","k",0.69
"4957","MPR","1992-08-18","no3_n",70
"4958","MPR","1992-08-18","mg",2.27
"4959","MPR","1992-08-18","ca",8.96
"4960","MPR","1992-08-18","nh4_n",NA
"4961","MPR","1992-08-25","k",0.88
"4962","MPR","1992-08-25","no3_n",79
"4963","MPR","1992-08-25","mg",2.23
"4964","MPR","1992-08-25","ca",9.1
"4965","MPR","1992-08-25","nh4_n",NA
"4966","MPR","1992-09-01","k",1.12
"4967","MPR","1992-09-01","no3_n",68
"4968","MPR","1992-09-01","mg",3.14
"4969","MPR","1992-09-01","ca",11.62
"4970","MPR","1992-09-01","nh4_n",NA
"4971","MPR","1992-09-08","k",0.89
"4972","MPR","1992-09-08","no3_n",10
"4973","MPR","1992-09-08","mg",2.69
"4974","MPR","1992-09-08","ca",10.03
"4975","MPR","1992-09-08","nh4_n",NA
"4976","MPR","1992-09-15","k",1.16
"4977","MPR","1992-09-15","no3_n",11
"4978","MPR","1992-09-15","mg",2.32
"4979","MPR","1992-09-15","ca",9.85
"4980","MPR","1992-09-15","nh4_n",NA
"4981","MPR","1992-09-22","k",0.66
"4982","MPR","1992-09-22","no3_n",21
"4983","MPR","1992-09-22","mg",1.72
"4984","MPR","1992-09-22","ca",6.96
"4985","MPR","1992-09-22","nh4_n",NA
"4986","MPR","1992-09-29","k",0.7
"4987","MPR","1992-09-29","no3_n",89
"4988","MPR","1992-09-29","mg",2.02
"4989","MPR","1992-09-29","ca",8.6
"4990","MPR","1992-09-29","nh4_n",NA
"4991","MPR","1992-10-06","k",0.75
"4992","MPR","1992-10-06","no3_n",164
"4993","MPR","1992-10-06","mg",2.43
"4994","MPR","1992-10-06","ca",9.92
"4995","MPR","1992-10-06","nh4_n",NA
"4996","MPR","1992-10-13","k",0.75
"4997","MPR","1992-10-13","no3_n",24
"4998","MPR","1992-10-13","mg",2.59
"4999","MPR","1992-10-13","ca",11.18
"5000","MPR","1992-10-13","nh4_n",NA
"5001","MPR","1992-10-20","k",0.71
"5002","MPR","1992-10-20","no3_n",7
"5003","MPR","1992-10-20","mg",2.37
"5004","MPR","1992-10-20","ca",9.45
"5005","MPR","1992-10-20","nh4_n",NA
"5006","MPR","1992-10-27","k",1.36
"5007","MPR","1992-10-27","no3_n",24
"5008","MPR","1992-10-27","mg",3.09
"5009","MPR","1992-10-27","ca",13.78
"5010","MPR","1992-10-27","nh4_n",NA
"5011","MPR","1992-11-03","k",0.54
"5012","MPR","1992-11-03","no3_n",53
"5013","MPR","1992-11-03","mg",1.35
"5014","MPR","1992-11-03","ca",6.32
"5015","MPR","1992-11-03","nh4_n",NA
"5016","MPR","1992-11-10","k",0.54
"5017","MPR","1992-11-10","no3_n",66
"5018","MPR","1992-11-10","mg",1
"5019","MPR","1992-11-10","ca",3.59
"5020","MPR","1992-11-10","nh4_n",NA
"5021","MPR","1992-11-17","k",0.6
"5022","MPR","1992-11-17","no3_n",22
"5023","MPR","1992-11-17","mg",1.76
"5024","MPR","1992-11-17","ca",6.54
"5025","MPR","1992-11-17","nh4_n",NA
"5026","MPR","1992-11-24","k",0.67
"5027","MPR","1992-11-24","no3_n",NA
"5028","MPR","1992-11-24","mg",1.62
"5029","MPR","1992-11-24","ca",6.2
"5030","MPR","1992-11-24","nh4_n",NA
"5031","MPR","1992-12-01","k",0.94
"5032","MPR","1992-12-01","no3_n",37
"5033","MPR","1992-12-01","mg",1.91
"5034","MPR","1992-12-01","ca",7.38
"5035","MPR","1992-12-01","nh4_n",NA
"5036","MPR","1992-12-08","k",0.65
"5037","MPR","1992-12-08","no3_n",19
"5038","MPR","1992-12-08","mg",1.99
"5039","MPR","1992-12-08","ca",8.04
"5040","MPR","1992-12-08","nh4_n",NA
"5041","MPR","1992-12-15","k",0.35
"5042","MPR","1992-12-15","no3_n",14
"5043","MPR","1992-12-15","mg",1.45
"5044","MPR","1992-12-15","ca",7.31
"5045","MPR","1992-12-15","nh4_n",NA
"5046","MPR","1992-12-22","k",NA
"5047","MPR","1992-12-22","no3_n",NA
"5048","MPR","1992-12-22","mg",NA
"5049","MPR","1992-12-22","ca",NA
"5050","MPR","1992-12-22","nh4_n",NA
"5051","MPR","1992-12-29","k",0.67
"5052","MPR","1992-12-29","no3_n",NA
"5053","MPR","1992-12-29","mg",1.7
"5054","MPR","1992-12-29","ca",6.87
"5055","MPR","1992-12-29","nh4_n",NA
"5056","MPR","1993-01-05","k",0.76
"5057","MPR","1993-01-05","no3_n",NA
"5058","MPR","1993-01-05","mg",1.9
"5059","MPR","1993-01-05","ca",7.55
"5060","MPR","1993-01-05","nh4_n",NA
"5061","MPR","1993-01-12","k",0.82
"5062","MPR","1993-01-12","no3_n",NA
"5063","MPR","1993-01-12","mg",2.06
"5064","MPR","1993-01-12","ca",7.87
"5065","MPR","1993-01-12","nh4_n",NA
"5066","MPR","1993-01-19","k",0.59
"5067","MPR","1993-01-19","no3_n",NA
"5068","MPR","1993-01-19","mg",2.06
"5069","MPR","1993-01-19","ca",7.93
"5070","MPR","1993-01-19","nh4_n",NA
"5071","MPR","1993-01-26","k",0.75
"5072","MPR","1993-01-26","no3_n",NA
"5073","MPR","1993-01-26","mg",2.02
"5074","MPR","1993-01-26","ca",7.79
"5075","MPR","1993-01-26","nh4_n",NA
"5076","MPR","1993-02-02","k",0.78
"5077","MPR","1993-02-02","no3_n",NA
"5078","MPR","1993-02-02","mg",1.97
"5079","MPR","1993-02-02","ca",7.66
"5080","MPR","1993-02-02","nh4_n",NA
"5081","MPR","1993-02-09","k",0.75
"5082","MPR","1993-02-09","no3_n",NA
"5083","MPR","1993-02-09","mg",2.22
"5084","MPR","1993-02-09","ca",9.21
"5085","MPR","1993-02-09","nh4_n",NA
"5086","MPR","1993-02-16","k",0.53
"5087","MPR","1993-02-16","no3_n",NA
"5088","MPR","1993-02-16","mg",1.25
"5089","MPR","1993-02-16","ca",5.59
"5090","MPR","1993-02-16","nh4_n",NA
"5091","MPR","1993-02-23","k",0.88
"5092","MPR","1993-02-23","no3_n",NA
"5093","MPR","1993-02-23","mg",2.09
"5094","MPR","1993-02-23","ca",7.5
"5095","MPR","1993-02-23","nh4_n",NA
"5096","MPR","1993-03-02","k",0.64
"5097","MPR","1993-03-02","no3_n",78
"5098","MPR","1993-03-02","mg",2.26
"5099","MPR","1993-03-02","ca",9.12
"5100","MPR","1993-03-02","nh4_n",NA
"5101","MPR","1993-03-09","k",0.91
"5102","MPR","1993-03-09","no3_n",76
"5103","MPR","1993-03-09","mg",2.32
"5104","MPR","1993-03-09","ca",9.09
"5105","MPR","1993-03-09","nh4_n",NA
"5106","MPR","1993-03-16","k",0.78
"5107","MPR","1993-03-16","no3_n",99
"5108","MPR","1993-03-16","mg",2.32
"5109","MPR","1993-03-16","ca",8.53
"5110","MPR","1993-03-16","nh4_n",NA
"5111","MPR","1993-03-23","k",0.8
"5112","MPR","1993-03-23","no3_n",46
"5113","MPR","1993-03-23","mg",2.46
"5114","MPR","1993-03-23","ca",9.72
"5115","MPR","1993-03-23","nh4_n",NA
"5116","MPR","1993-03-30","k",0.71
"5117","MPR","1993-03-30","no3_n",132
"5118","MPR","1993-03-30","mg",2.39
"5119","MPR","1993-03-30","ca",8.79
"5120","MPR","1993-03-30","nh4_n",NA
"5121","MPR","1993-04-06","k",0.85
"5122","MPR","1993-04-06","no3_n",119
"5123","MPR","1993-04-06","mg",2.46
"5124","MPR","1993-04-06","ca",10.02
"5125","MPR","1993-04-06","nh4_n",NA
"5126","MPR","1993-04-13","k",0.82
"5127","MPR","1993-04-13","no3_n",57
"5128","MPR","1993-04-13","mg",2.46
"5129","MPR","1993-04-13","ca",10.68
"5130","MPR","1993-04-13","nh4_n",NA
"5131","MPR","1993-04-20","k",0.96
"5132","MPR","1993-04-20","no3_n",72
"5133","MPR","1993-04-20","mg",2.31
"5134","MPR","1993-04-20","ca",9.75
"5135","MPR","1993-04-20","nh4_n",NA
"5136","MPR","1993-04-27","k",0.78
"5137","MPR","1993-04-27","no3_n",53
"5138","MPR","1993-04-27","mg",2.36
"5139","MPR","1993-04-27","ca",8.13
"5140","MPR","1993-04-27","nh4_n",NA
"5141","MPR","1993-05-04","k",1.07
"5142","MPR","1993-05-04","no3_n",68
"5143","MPR","1993-05-04","mg",1.67
"5144","MPR","1993-05-04","ca",6.55
"5145","MPR","1993-05-04","nh4_n",NA
"5146","MPR","1993-05-11","k",0.68
"5147","MPR","1993-05-11","no3_n",25
"5148","MPR","1993-05-11","mg",1.52
"5149","MPR","1993-05-11","ca",5.78
"5150","MPR","1993-05-11","nh4_n",NA
"5151","MPR","1993-05-18","k",0.81
"5152","MPR","1993-05-18","no3_n",75
"5153","MPR","1993-05-18","mg",2.04
"5154","MPR","1993-05-18","ca",8.04
"5155","MPR","1993-05-18","nh4_n",NA
"5156","MPR","1993-05-25","k",0.87
"5157","MPR","1993-05-25","no3_n",11
"5158","MPR","1993-05-25","mg",1.68
"5159","MPR","1993-05-25","ca",6.8
"5160","MPR","1993-05-25","nh4_n",NA
"5161","MPR","1993-06-01","k",0.74
"5162","MPR","1993-06-01","no3_n",NA
"5163","MPR","1993-06-01","mg",1.74
"5164","MPR","1993-06-01","ca",6.9
"5165","MPR","1993-06-01","nh4_n",NA
"5166","MPR","1993-06-08","k",0.83
"5167","MPR","1993-06-08","no3_n",56
"5168","MPR","1993-06-08","mg",2.34
"5169","MPR","1993-06-08","ca",9.04
"5170","MPR","1993-06-08","nh4_n",NA
"5171","MPR","1993-06-15","k",NA
"5172","MPR","1993-06-15","no3_n",NA
"5173","MPR","1993-06-15","mg",NA
"5174","MPR","1993-06-15","ca",NA
"5175","MPR","1993-06-15","nh4_n",NA
"5176","MPR","1993-06-15","k",0.72
"5177","MPR","1993-06-15","no3_n",17
"5178","MPR","1993-06-15","mg",1.77
"5179","MPR","1993-06-15","ca",7.26
"5180","MPR","1993-06-15","nh4_n",NA
"5181","MPR","1993-06-22","k",1.01
"5182","MPR","1993-06-22","no3_n",NA
"5183","MPR","1993-06-22","mg",1.89
"5184","MPR","1993-06-22","ca",7.22
"5185","MPR","1993-06-22","nh4_n",NA
"5186","MPR","1993-06-29","k",0.97
"5187","MPR","1993-06-29","no3_n",NA
"5188","MPR","1993-06-29","mg",3.29
"5189","MPR","1993-06-29","ca",14.36
"5190","MPR","1993-06-29","nh4_n",NA
"5191","MPR","1993-07-06","k",0.64
"5192","MPR","1993-07-06","no3_n",148
"5193","MPR","1993-07-06","mg",2.19
"5194","MPR","1993-07-06","ca",8.71
"5195","MPR","1993-07-06","nh4_n",NA
"5196","MPR","1993-07-13","k",0.64
"5197","MPR","1993-07-13","no3_n",NA
"5198","MPR","1993-07-13","mg",1.88
"5199","MPR","1993-07-13","ca",7.99
"5200","MPR","1993-07-13","nh4_n",NA
"5201","MPR","1993-07-20","k",0.76
"5202","MPR","1993-07-20","no3_n",NA
"5203","MPR","1993-07-20","mg",2.14
"5204","MPR","1993-07-20","ca",8.47
"5205","MPR","1993-07-20","nh4_n",NA
"5206","MPR","1993-07-27","k",0.7
"5207","MPR","1993-07-27","no3_n",NA
"5208","MPR","1993-07-27","mg",0.93
"5209","MPR","1993-07-27","ca",7.45
"5210","MPR","1993-07-27","nh4_n",NA
"5211","MPR","1993-08-03","k",0.69
"5212","MPR","1993-08-03","no3_n",6
"5213","MPR","1993-08-03","mg",2.34
"5214","MPR","1993-08-03","ca",9.46
"5215","MPR","1993-08-03","nh4_n",NA
"5216","MPR","1993-08-10","k",NA
"5217","MPR","1993-08-10","no3_n",NA
"5218","MPR","1993-08-10","mg",NA
"5219","MPR","1993-08-10","ca",NA
"5220","MPR","1993-08-10","nh4_n",NA
"5221","MPR","1993-08-17","k",0.98
"5222","MPR","1993-08-17","no3_n",40
"5223","MPR","1993-08-17","mg",2.42
"5224","MPR","1993-08-17","ca",9.77
"5225","MPR","1993-08-17","nh4_n",NA
"5226","MPR","1993-08-24","k",0.97
"5227","MPR","1993-08-24","no3_n",58
"5228","MPR","1993-08-24","mg",2.7
"5229","MPR","1993-08-24","ca",10.85
"5230","MPR","1993-08-24","nh4_n",NA
"5231","MPR","1993-08-31","k",0.76
"5232","MPR","1993-08-31","no3_n",NA
"5233","MPR","1993-08-31","mg",1.48
"5234","MPR","1993-08-31","ca",6
"5235","MPR","1993-08-31","nh4_n",NA
"5236","MPR","1993-09-07","k",0.96
"5237","MPR","1993-09-07","no3_n",99
"5238","MPR","1993-09-07","mg",1.9
"5239","MPR","1993-09-07","ca",7.65
"5240","MPR","1993-09-07","nh4_n",NA
"5241","MPR","1993-09-14","k",0.91
"5242","MPR","1993-09-14","no3_n",56
"5243","MPR","1993-09-14","mg",2.55
"5244","MPR","1993-09-14","ca",10.58
"5245","MPR","1993-09-14","nh4_n",NA
"5246","MPR","1993-09-21","k",0.76
"5247","MPR","1993-09-21","no3_n",54
"5248","MPR","1993-09-21","mg",1.97
"5249","MPR","1993-09-21","ca",8.35
"5250","MPR","1993-09-21","nh4_n",NA
"5251","MPR","1993-09-28","k",0.35
"5252","MPR","1993-09-28","no3_n",6
"5253","MPR","1993-09-28","mg",1.44
"5254","MPR","1993-09-28","ca",6.78
"5255","MPR","1993-09-28","nh4_n",NA
"5256","MPR","1993-10-05","k",0.8
"5257","MPR","1993-10-05","no3_n",19
"5258","MPR","1993-10-05","mg",2.02
"5259","MPR","1993-10-05","ca",7.36
"5260","MPR","1993-10-05","nh4_n",NA
"5261","MPR","1993-10-13","k",0.71
"5262","MPR","1993-10-13","no3_n",70
"5263","MPR","1993-10-13","mg",2.14
"5264","MPR","1993-10-13","ca",8.03
"5265","MPR","1993-10-13","nh4_n",NA
"5266","MPR","1993-10-19","k",0.59
"5267","MPR","1993-10-19","no3_n",8
"5268","MPR","1993-10-19","mg",1.14
"5269","MPR","1993-10-19","ca",7.11
"5270","MPR","1993-10-19","nh4_n",NA
"5271","MPR","1993-10-26","k",0.8
"5272","MPR","1993-10-26","no3_n",83
"5273","MPR","1993-10-26","mg",1.77
"5274","MPR","1993-10-26","ca",7.03
"5275","MPR","1993-10-26","nh4_n",NA
"5276","MPR","1993-11-02","k",0.61
"5277","MPR","1993-11-02","no3_n",47
"5278","MPR","1993-11-02","mg",2.86
"5279","MPR","1993-11-02","ca",9.12
"5280","MPR","1993-11-02","nh4_n",NA
"5281","MPR","1993-11-09","k",0.65
"5282","MPR","1993-11-09","no3_n",7
"5283","MPR","1993-11-09","mg",1.61
"5284","MPR","1993-11-09","ca",6.58
"5285","MPR","1993-11-09","nh4_n",NA
"5286","MPR","1993-11-16","k",1.05
"5287","MPR","1993-11-16","no3_n",53
"5288","MPR","1993-11-16","mg",1.93
"5289","MPR","1993-11-16","ca",6.56
"5290","MPR","1993-11-16","nh4_n",NA
"5291","MPR","1993-11-23","k",0.94
"5292","MPR","1993-11-23","no3_n",17
"5293","MPR","1993-11-23","mg",2.81
"5294","MPR","1993-11-23","ca",9.7
"5295","MPR","1993-11-23","nh4_n",NA
"5296","MPR","1993-11-30","k",0.6
"5297","MPR","1993-11-30","no3_n",19
"5298","MPR","1993-11-30","mg",1.38
"5299","MPR","1993-11-30","ca",5.15
"5300","MPR","1993-11-30","nh4_n",NA
"5301","MPR","1993-12-07","k",0.54
"5302","MPR","1993-12-07","no3_n",NA
"5303","MPR","1993-12-07","mg",2.22
"5304","MPR","1993-12-07","ca",8.14
"5305","MPR","1993-12-07","nh4_n",NA
"5306","MPR","1993-12-14","k",0.7
"5307","MPR","1993-12-14","no3_n",52
"5308","MPR","1993-12-14","mg",2.35
"5309","MPR","1993-12-14","ca",9.98
"5310","MPR","1993-12-14","nh4_n",NA
"5311","MPR","1993-12-21","k",0.64
"5312","MPR","1993-12-21","no3_n",25
"5313","MPR","1993-12-21","mg",1.29
"5314","MPR","1993-12-21","ca",5.59
"5315","MPR","1993-12-21","nh4_n",NA
"5316","MPR","1993-12-28","k",0.24
"5317","MPR","1993-12-28","no3_n",NA
"5318","MPR","1993-12-28","mg",0.52
"5319","MPR","1993-12-28","ca",NA
"5320","MPR","1993-12-28","nh4_n",NA
"5321","MPR","1994-01-04","k",0.56
"5322","MPR","1994-01-04","no3_n",NA
"5323","MPR","1994-01-04","mg",1.02
"5324","MPR","1994-01-04","ca",7.47
"5325","MPR","1994-01-04","nh4_n",NA
"5326","MPR","1994-01-11","k",0.12
"5327","MPR","1994-01-11","no3_n",NA
"5328","MPR","1994-01-11","mg",0.18
"5329","MPR","1994-01-11","ca",0.21
"5330","MPR","1994-01-11","nh4_n",NA
"5331","MPR","1994-01-18","k",0.55
"5332","MPR","1994-01-18","no3_n",NA
"5333","MPR","1994-01-18","mg",1.02
"5334","MPR","1994-01-18","ca",7.12
"5335","MPR","1994-01-18","nh4_n",NA
"5336","MPR","1994-01-25","k",0.59
"5337","MPR","1994-01-25","no3_n",NA
"5338","MPR","1994-01-25","mg",2.17
"5339","MPR","1994-01-25","ca",8.87
"5340","MPR","1994-01-25","nh4_n",NA
"5341","MPR","1994-02-01","k",0.56
"5342","MPR","1994-02-01","no3_n",5
"5343","MPR","1994-02-01","mg",1.96
"5344","MPR","1994-02-01","ca",7.52
"5345","MPR","1994-02-01","nh4_n",NA
"5346","MPR","1994-02-08","k",0.69
"5347","MPR","1994-02-08","no3_n",9
"5348","MPR","1994-02-08","mg",1.95
"5349","MPR","1994-02-08","ca",7.54
"5350","MPR","1994-02-08","nh4_n",NA
"5351","MPR","1994-02-15","k",0.55
"5352","MPR","1994-02-15","no3_n",NA
"5353","MPR","1994-02-15","mg",2.06
"5354","MPR","1994-02-15","ca",8.1
"5355","MPR","1994-02-15","nh4_n",NA
"5356","MPR","1994-02-22","k",0.54
"5357","MPR","1994-02-22","no3_n",5
"5358","MPR","1994-02-22","mg",0.97
"5359","MPR","1994-02-22","ca",4
"5360","MPR","1994-02-22","nh4_n",NA
"5361","MPR","1994-03-01","k",0.74
"5362","MPR","1994-03-01","no3_n",NA
"5363","MPR","1994-03-01","mg",2.08
"5364","MPR","1994-03-01","ca",8.55
"5365","MPR","1994-03-01","nh4_n",NA
"5366","MPR","1994-03-08","k",0.79
"5367","MPR","1994-03-08","no3_n",NA
"5368","MPR","1994-03-08","mg",2.32
"5369","MPR","1994-03-08","ca",9.86
"5370","MPR","1994-03-08","nh4_n",NA
"5371","MPR","1994-03-15","k",0.72
"5372","MPR","1994-03-15","no3_n",NA
"5373","MPR","1994-03-15","mg",2.41
"5374","MPR","1994-03-15","ca",10.44
"5375","MPR","1994-03-15","nh4_n",NA
"5376","MPR","1994-03-22","k",0.81
"5377","MPR","1994-03-22","no3_n",9
"5378","MPR","1994-03-22","mg",2.56
"5379","MPR","1994-03-22","ca",11.28
"5380","MPR","1994-03-22","nh4_n",NA
"5381","MPR","1994-03-29","k",0.77
"5382","MPR","1994-03-29","no3_n",NA
"5383","MPR","1994-03-29","mg",2.48
"5384","MPR","1994-03-29","ca",11.17
"5385","MPR","1994-03-29","nh4_n",NA
"5386","MPR","1994-04-05","k",0.83
"5387","MPR","1994-04-05","no3_n",NA
"5388","MPR","1994-04-05","mg",2.63
"5389","MPR","1994-04-05","ca",12.21
"5390","MPR","1994-04-05","nh4_n",NA
"5391","MPR","1994-04-12","k",0.7
"5392","MPR","1994-04-12","no3_n",NA
"5393","MPR","1994-04-12","mg",1.57
"5394","MPR","1994-04-12","ca",5.97
"5395","MPR","1994-04-12","nh4_n",NA
"5396","MPR","1994-04-19","k",0.61
"5397","MPR","1994-04-19","no3_n",NA
"5398","MPR","1994-04-19","mg",1.88
"5399","MPR","1994-04-19","ca",8.26
"5400","MPR","1994-04-19","nh4_n",NA
"5401","MPR","1994-04-26","k",0.74
"5402","MPR","1994-04-26","no3_n",19
"5403","MPR","1994-04-26","mg",2.4
"5404","MPR","1994-04-26","ca",10.82
"5405","MPR","1994-04-26","nh4_n",NA
"5406","MPR","1994-05-03","k",0.77
"5407","MPR","1994-05-03","no3_n",27
"5408","MPR","1994-05-03","mg",2.59
"5409","MPR","1994-05-03","ca",11.6
"5410","MPR","1994-05-03","nh4_n",NA
"5411","MPR","1994-05-10","k",0.6
"5412","MPR","1994-05-10","no3_n",19
"5413","MPR","1994-05-10","mg",1.32
"5414","MPR","1994-05-10","ca",5.12
"5415","MPR","1994-05-10","nh4_n",NA
"5416","MPR","1994-05-17","k",1
"5417","MPR","1994-05-17","no3_n",18
"5418","MPR","1994-05-17","mg",1.61
"5419","MPR","1994-05-17","ca",6.88
"5420","MPR","1994-05-17","nh4_n",NA
"5421","MPR","1994-05-24","k",0.82
"5422","MPR","1994-05-24","no3_n",19
"5423","MPR","1994-05-24","mg",2.31
"5424","MPR","1994-05-24","ca",10.3
"5425","MPR","1994-05-24","nh4_n",NA
"5426","MPR","1994-05-31","k",1.2
"5427","MPR","1994-05-31","no3_n",29
"5428","MPR","1994-05-31","mg",3.34
"5429","MPR","1994-05-31","ca",11.44
"5430","MPR","1994-05-31","nh4_n",NA
"5431","MPR","1994-06-07","k",0.8
"5432","MPR","1994-06-07","no3_n",12
"5433","MPR","1994-06-07","mg",2.18
"5434","MPR","1994-06-07","ca",8.58
"5435","MPR","1994-06-07","nh4_n",NA
"5436","MPR","1994-06-14","k",0.97
"5437","MPR","1994-06-14","no3_n",15
"5438","MPR","1994-06-14","mg",2.55
"5439","MPR","1994-06-14","ca",10.15
"5440","MPR","1994-06-14","nh4_n",NA
"5441","MPR","1994-06-21","k",0.84
"5442","MPR","1994-06-21","no3_n",14
"5443","MPR","1994-06-21","mg",2.56
"5444","MPR","1994-06-21","ca",10.04
"5445","MPR","1994-06-21","nh4_n",NA
"5446","MPR","1994-06-28","k",0.82
"5447","MPR","1994-06-28","no3_n",NA
"5448","MPR","1994-06-28","mg",2.06
"5449","MPR","1994-06-28","ca",9.07
"5450","MPR","1994-06-28","nh4_n",NA
"5451","MPR","1994-07-05","k",0.83
"5452","MPR","1994-07-05","no3_n",12
"5453","MPR","1994-07-05","mg",2.54
"5454","MPR","1994-07-05","ca",10.16
"5455","MPR","1994-07-05","nh4_n",NA
"5456","MPR","1994-07-12","k",0.49
"5457","MPR","1994-07-12","no3_n",38
"5458","MPR","1994-07-12","mg",1.94
"5459","MPR","1994-07-12","ca",3.02
"5460","MPR","1994-07-12","nh4_n",NA
"5461","MPR","1994-07-19","k",0.68
"5462","MPR","1994-07-19","no3_n",59
"5463","MPR","1994-07-19","mg",1.71
"5464","MPR","1994-07-19","ca",7.71
"5465","MPR","1994-07-19","nh4_n",NA
"5466","MPR","1994-07-26","k",1.1
"5467","MPR","1994-07-26","no3_n",NA
"5468","MPR","1994-07-26","mg",2.43
"5469","MPR","1994-07-26","ca",12.08
"5470","MPR","1994-07-26","nh4_n",NA
"5471","MPR","1994-08-02","k",0.73
"5472","MPR","1994-08-02","no3_n",NA
"5473","MPR","1994-08-02","mg",2.28
"5474","MPR","1994-08-02","ca",9.2
"5475","MPR","1994-08-02","nh4_n",NA
"5476","MPR","1994-08-09","k",0.88
"5477","MPR","1994-08-09","no3_n",179
"5478","MPR","1994-08-09","mg",3.72
"5479","MPR","1994-08-09","ca",5.29
"5480","MPR","1994-08-09","nh4_n",NA
"5481","MPR","1994-08-16","k",0.77
"5482","MPR","1994-08-16","no3_n",NA
"5483","MPR","1994-08-16","mg",2.18
"5484","MPR","1994-08-16","ca",11.23
"5485","MPR","1994-08-16","nh4_n",NA
"5486","MPR","1994-08-23","k",0.85
"5487","MPR","1994-08-23","no3_n",NA
"5488","MPR","1994-08-23","mg",2.42
"5489","MPR","1994-08-23","ca",11.67
"5490","MPR","1994-08-23","nh4_n",NA
"5491","MPR","1994-08-30","k",1.03
"5492","MPR","1994-08-30","no3_n",NA
"5493","MPR","1994-08-30","mg",3.25
"5494","MPR","1994-08-30","ca",11.65
"5495","MPR","1994-08-30","nh4_n",NA
"5496","MPR","1994-09-06","k",0.97
"5497","MPR","1994-09-06","no3_n",NA
"5498","MPR","1994-09-06","mg",2.18
"5499","MPR","1994-09-06","ca",8.32
"5500","MPR","1994-09-06","nh4_n",NA
"5501","MPR","1994-09-13","k",0.79
"5502","MPR","1994-09-13","no3_n",NA
"5503","MPR","1994-09-13","mg",2.33
"5504","MPR","1994-09-13","ca",9.85
"5505","MPR","1994-09-13","nh4_n",NA
"5506","MPR","1994-09-20","k",0.73
"5507","MPR","1994-09-20","no3_n",NA
"5508","MPR","1994-09-20","mg",1.07
"5509","MPR","1994-09-20","ca",3.62
"5510","MPR","1994-09-20","nh4_n",NA
"5511","MPR","1994-09-27","k",1.02
"5512","MPR","1994-09-27","no3_n",NA
"5513","MPR","1994-09-27","mg",2.03
"5514","MPR","1994-09-27","ca",10.54
"5515","MPR","1994-09-27","nh4_n",NA
"5516","MPR","1994-10-04","k",0.85
"5517","MPR","1994-10-04","no3_n",NA
"5518","MPR","1994-10-04","mg",2.53
"5519","MPR","1994-10-04","ca",12.41
"5520","MPR","1994-10-04","nh4_n",NA
"5521","MPR","1994-10-11","k",0.74
"5522","MPR","1994-10-11","no3_n",NA
"5523","MPR","1994-10-11","mg",1.84
"5524","MPR","1994-10-11","ca",8.15
"5525","MPR","1994-10-11","nh4_n",NA
"5526","MPR","1994-10-18","k",0.89
"5527","MPR","1994-10-18","no3_n",NA
"5528","MPR","1994-10-18","mg",2.24
"5529","MPR","1994-10-18","ca",11.49
"5530","MPR","1994-10-18","nh4_n",NA
"5531","MPR","1994-10-25","k",0.65
"5532","MPR","1994-10-25","no3_n",NA
"5533","MPR","1994-10-25","mg",1.63
"5534","MPR","1994-10-25","ca",6.89
"5535","MPR","1994-10-25","nh4_n",NA
"5536","MPR","1994-11-01","k",0.82
"5537","MPR","1994-11-01","no3_n",NA
"5538","MPR","1994-11-01","mg",2.29
"5539","MPR","1994-11-01","ca",9.8
"5540","MPR","1994-11-01","nh4_n",NA
